Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,ACUA - Wastewater: 1801 Absecon Blvd (Route 30),1801 Absecon Blvd,,Atlantic City,NJ,08401,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,39.382109,-74.449067,2015-01-30,52574,2015-01-30 08:12:16 UTC,,,,,,,,,J1772
ELEC,FARMERS BANK,1590 4th St,,Minden,NV,89423,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.9536037,-119.7635117,2015-01-30,60173,2015-01-30 09:09:07 UTC,,,,,,,,,J1772
ELEC,CSU FULLERTON,800 N. State College,,Fullerton,CA,92831,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.8794587,-117.883179,2015-01-30,61092,2015-01-30 09:14:08 UTC,,,,,,,,,CHADEMO
ELEC,NATIONAL GRID,257 College of Nanoscale Science and EngineeringFuller Rd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.6899118,-73.8317353,2015-01-30,58253,2015-01-30 09:10:40 UTC,,,,,,,,,J1772
ELEC,UCR,900 University Ave,,Riverside,CA,92507,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.9700931,-117.3271078,2015-01-30,53071,2015-01-30 08:45:28 UTC,,,,,,,,,J1772
ELEC,Hilton Garden Inn Midtown,97 10th St NW,"Entrance on Williams St, see valet for access",Atlanta,GA,30309,,404-524-4006,E,,Public,Garage business hours; pay lot; see valet for access,,,,,3,,,,,,200-8,33.7819521,-84.3903089,2015-01-06,62518,2015-01-06 17:47:08 UTC,P,,,2013-08-01,,,,,NEMA520
ELEC,Pacific View Mall,3295 E Main St,,Ventura,CA,93003,,805-642-5530,E,,Public,24 hours daily,,,,,,2,,1 Avcon Conductive,,,GPS,34.268,-119.2492,2015-01-06,21608,2015-01-06 17:49:38 UTC,P,,,2002-05-30,,,,,J1772
ELEC,MGE,1701 Monroe Street,,Madison,WI,53711,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,43.0660286,-89.4151993,2015-01-30,41522,2015-01-30 09:01:44 UTC,,,,,,,,,NEMA520 J1772
ELEC,STATION 1 PARK,138-198 W Pierpont Ave,,Salt Lake City,UT,84101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.7641172,-111.8960918,2015-01-30,64979,2015-01-30 08:38:23 UTC,,,,,,,,,J1772
ELEC,HY-VEE,3900 W 24th Pl,,Lawrence,KS,66047,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.9419594,-95.2893448,2015-01-30,49675,2015-01-30 09:00:06 UTC,,,,,,,,,J1772
ELEC,Kleiver Armory,10000 NE 33rd Dr,,Portland,OR,97211,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,45.594995,-122.635197,2015-01-30,51818,2015-01-30 08:12:26 UTC,,,,,,,,,J1772
ELEC,"Walgreens - Bel Air, MD #12748",1201 East Churchville Rd,,Bel Air,MD,21014,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.5416769,-76.3300768,2015-01-30,42980,2015-01-30 08:34:23 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,127 E 83rd St,,Manhattan,NY,10028,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.7778702,-73.9571915,2015-01-30,38825,2015-01-30 08:44:31 UTC,,,,,,,,,NEMA520 J1772
ELEC,City of Palm Springs - Convention Center,277 Avenida Caballeros,,Palm Springs,CA,92262,,760-323-8214,E,,Public,24 hours daily,,,,,,4,,,,,200-8,33.8262181,-116.5380375,2015-01-06,52528,2015-01-06 17:47:37 UTC,LG,,,2013-08-05,,,,,J1772
ELEC,Black Mountain Public Safety Building,102 Montreat Rd,Midland Ave and West Street,Black Mountain,NC,28711,,828-419-9350,E,,Public,24 hours daily,,,,,,2,,,,,GPS,35.619218000000004,-82.320192,2015-01-06,47189,2015-01-06 17:46:46 UTC,LG,,,2011-12-15,,,,,J1772
ELEC,CNTYOFRIVERSIDE,3535 12th St,,Riverside,CA,92501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,33.9775658,-117.375154,2015-01-30,7205,2015-01-30 09:05:04 UTC,,,,,,,,,J1772
ELEC,Destin Commons Mall,4300 Legendary Dr,"Located on back of Uncle Bucks Bowling, near Bass Pro Shop",Destin,FL,32541,,813-421-5121,E,,Public,9am-7pm daily,,,,,,4,,,,,GPS,30.390205,-86.426185,2015-01-06,64934,2015-01-06 17:49:37 UTC,P,,,2014-09-24,,,,,J1772
ELEC,Naples Nissan,3640 Pine Ridge Rd,,Naples,FL,34109,,239-643-3800,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,26.2100255,-81.7441206,2015-01-06,46617,2015-01-06 17:49:47 UTC,P,,,2012-01-31,,,,,J1772
ELEC,11900 NE 1st Street Building G,"11900 NE 1st Street, Building G",,Bellevue,WA,98007,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,47.611519,-122.182197,2015-01-30,50914,2015-01-30 08:14:01 UTC,,,,,,,,,J1772
ELEC,Temple University - Health Sciences Center,3412-28 N Carlisle St,,Philadelphia,PA,19140,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,40.005165,-75.1532359,2015-01-30,52815,2015-01-30 08:13:55 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,300 E 34th St,,Manhattan,NY,10016,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.7444153,-73.9754868,2015-01-30,38835,2015-01-30 08:44:33 UTC,,,,,,,,,NEMA520 J1772
ELEC,BEVERLY HILLS,440 N Camden Dr,,Beverly Hills,CA,90210,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,34.0694251,-118.4044671,2015-01-30,45298,2015-01-30 09:01:04 UTC,,,,,,,,,J1772 NEMA520
ELEC,LHS #1,1280 Johnson Ave,,San Jose,CA,95129,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.3000851,-122.0062201,2015-01-30,61380,2015-01-30 08:42:53 UTC,,,,,,,,,J1772
ELEC,Point Reyes National Seashore - Bear Valley Visitor Center,1 Bear Valley Rd,The Bear Valley Visitor Center is located about 3/4 miles west of the Bear Valley Road and Highway 1 junction.,Point Reyes Station,CA,94956,,415-464-5100 x2 x5,E,,Public,6am-12am daily; overnight parking pass given to backcountry camping permit holders is required for 24 hour use,,,,,,3,,,,,GPS,38.040933,-122.800044,2015-01-06,62978,2015-01-06 17:48:02 UTC,FG,16,Department of the Interior,2014-08-06,,,,,J1772
ELEC,Newport Fashion Island,550 Newport Center Dr,,Newport Beach,CA,92660,,949-640-2916,E,,Public,24 hours daily,,,,,,,,2 SP Inductive  1 Avcon Conductive,,,200-8,33.6158612,-117.8711879,2012-12-31,7190,2015-01-08 22:22:51 UTC,P,,,1998-05-30,,,,,
ELEC,CITYOFRIVERSIDE,3637 5th St,,Riverside,CA,92501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.9845089,-117.3716379,2015-01-30,61108,2015-01-30 08:48:53 UTC,,,,,,,,,J1772
ELEC,Kohl's Store #685 Tucson,5850 W Arizona Pavillions Dr,,Tucson,AZ,85743,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,32.354899,-111.087796,2015-01-30,45287,2015-01-30 08:13:07 UTC,,,,,,,,,J1772
ELEC,Benton Co - Fairgrounds,110 SW 53rd Street,,Corvallis,OR,97333,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,44.566857,-123.312914,2015-01-30,46430,2015-01-30 08:10:57 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,200 SW 1st Avenue,,Fort Lauderdale,FL,33301,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,26.1202393,-80.1443329,2015-01-30,40976,2015-01-30 08:39:19 UTC,,,,,,,,,NEMA520 J1772
ELEC,Sokol Blosser Winery,5000 Sokol Blosser Lane,,Dundee,OR,97115,,800-663-5633,E,,Public,MO: 13 hours; TU: 13 hours; WE: 13 hours; TH: 13 hours; FR: 13 hours; SA: 13 hours; SU: 13 hours,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,45.2471771,-123.0480541,2015-01-30,53574,2015-01-30 08:35:13 UTC,,,,,,,,,J1772
ELEC,East Community Center,700 Woodland Street,,Nashville,TN,37206,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,36.17203,-86.76222,2015-01-30,49215,2015-01-30 08:15:03 UTC,,,,,,,,,J1772
ELEC,Kum & Go #206,1725 NW 86th St,,Clive,IA,50325,,515-223-5367,E,,Public,24 hours daily,,,,,,1,,,,,200-8,41.6073949,-93.73591499999999,2015-01-06,40996,2015-01-06 17:43:51 UTC,P,,,2011-06-01,,,,,J1772
ELEC,Garfield Park Library,2502 Shelby St,Located in the parking lot of the library,Indianapolis,IN,46203,,888-235-4976,E,,Public,24 hours daily,,,,,,2,,,,,200-8,39.732171,-86.140045,2015-01-06,48852,2015-01-06 17:46:51 UTC,T,,,2011-11-03,,,,,J1772
ELEC,Eugene - Broadway Garage South,255 W. Broadway,,Eugene,OR,97401,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,44.049484,-123.095913,2015-01-30,46438,2015-01-30 08:13:26 UTC,,,,,,,,,J1772
ELEC,White Parking Lot,108 Clinton St,Located half a block west of Bridge Street (US-31),Charlevoix,MI,49720,,231-547-3273,E,,Public - Credit card at all times,24 hours daily,M V,,,,,2,,,,,200-8,45.3170474,-85.2589168,2015-01-06,52924,2015-01-06 17:46:22 UTC,LG,,,2012-11-01,,,,,J1772
ELEC,COA FACILITIES,12138 N Lamar Blvd,,Austin,TX,78753,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,30.3991227,-97.6794893,2015-01-30,41769,2015-01-30 08:52:50 UTC,,,,,,,,,NEMA520 J1772
ELEC,CARCHARGING,400 W 12th St,,New York,NY,10014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,40.7375375,-74.0097785,2015-01-30,53449,2015-01-30 08:47:33 UTC,,,,,,,,,J1772
ELEC,HENNEPIN COUNTY,501-531 5th St N,,Minneapolis,MN,55401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,44.9836162,-93.2785986,2015-01-30,61780,2015-01-30 09:13:03 UTC,,,,,,,,,J1772
ELEC,CPSE-SATX,2201-2299 Wyoming St,,San Antonio,TX,78203,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,29.4176421,-98.4545484,2015-01-30,64096,2015-01-30 08:51:31 UTC,,,,,,,,,J1772
ELEC,JOHNSON COUNTY,11811 S Sunset Dr,,Olathe,KS,66061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.9147339,-94.7995987,2015-01-30,50675,2015-01-30 09:03:30 UTC,,,,,,,,,J1772
ELEC,Clayton Lane Owner's Association,151 Detroit Street,,Denver,CO,80204,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,39.718799,-104.956794,2015-01-30,62403,2015-01-30 08:13:42 UTC,,,,,,,,,J1772
ELEC,City of Palm Springs - Camelot Theatre,2300 E Baristo Rd,,Palm Springs,CA,92262,,760-323-8214,E,,Public,24 hours daily,,,,,,2,,,,,200-8,33.81996,-116.5212451,2015-01-06,52525,2015-01-06 17:47:37 UTC,LG,,,2013-08-07,,,,,J1772
ELEC,BMW-NA,300 Chestnut Ridge Rd,,Westwood,NJ,07677,,888-758-4389,E,,Public,24 hours daily,,,,,,28,4,,ChargePoint Network,http://www.mychargepoint.net/,200-8,41.03461,-74.07286599999999,2015-01-30,64326,2015-01-30 09:18:02 UTC,,,,,,,,,J1772 J1772COMBO
ELEC,Sheridan Nissan,114 S Dupont Hwy,,New Castle,DE,19720,,302-326-6100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,39.6637925,-75.6052654,2015-01-06,46556,2015-01-06 17:45:09 UTC,P,,,2012-01-31,,,,,J1772
ELEC,The Reeds at Shelter Haven,9601 3rd Ave,,Stone Harbor,NJ,08247,,609-368-0100,E,,Public,7:30am - 11pm daily,,,,,,4,,,,,200-8,39.054155,-74.761398,2015-01-06,62639,2015-01-06 17:47:05 UTC,P,,,2014-06-30,,,,,J1772
ELEC,Nelson Nissan,800 W Queens St,,Broken Arrow,OK,74012,,918-258-6581,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,GPS,36.071228,-95.800458,2015-01-06,49684,2015-01-06 17:44:21 UTC,P,,,2012-10-25,,,,,J1772
ELEC,TUCSON RENTAL,9855 E Speedway Blvd,,Tucson,AZ,85748,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,32.2361565,-110.7817917,2015-01-30,36343,2015-01-30 08:54:00 UTC,,,,,,,,,NEMA520 J1772
ELEC,DP21,152-164 Green Ln,,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.2247373,-73.7142366,2015-01-30,52283,2015-01-30 09:07:08 UTC,,,,,,,,,J1772
ELEC,NECA-IBEW Electrical Training Center,16021 NE Airport Way,,Portland,OR,97230,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,45.557884,-122.497748,2015-01-30,44897,2015-01-30 08:12:36 UTC,,,,,,,,,J1772
ELEC,INTUIT INC,2750 Coast Ave,,Mountain View,CA,94043,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,37.4298846,-122.0966473,2015-01-30,62888,2015-01-30 08:41:04 UTC,,,,,,,,,J1772
ELEC,Central Connecticut State University - Student Center,105 Ella Grasso Blvd,,New Britain,CT,06053,,860-832-3068,E,,Public,24 hours daily,,,,,,2,,,,,GPS,41.693068,-72.767971,2015-01-06,63173,2015-01-06 17:47:27 UTC,SG,,,2014-09-20,,,,,J1772
ELEC,InterCity Transit,526 Pattison SE,One charger in visitor lot and one charger in employee lot.,Olympia,WA,98506,,360-786-8585,E,,Public,24 hours daily,,,,,2,,,,,,200-8,47.0442957,-122.8576441,2015-01-06,37665,2015-01-06 17:46:31 UTC,P,,,2008-01-15,,,,,NEMA520
ELEC,Walmart #2321 - Kailua-Kona HI,75-1015 Henry St,,Kailua-Kona,HI,96740,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,19.645467,-155.990287,2015-01-30,51262,2015-01-30 08:12:39 UTC,,,,,,,,,J1772
ELEC,NRG eVgo - Katy Mills Mall,5000 Katy Mills Cir,,Katy,TX,77494,,877-455-3833,E,,Public - Card key at all times,24 hours daily; eVgo network subscription and key fob required,,,,,,2,1,,eVgo Network,https://www.evgonetwork.com/,GPS,29.775709,-95.807992,2015-01-06,64608,2015-01-06 17:49:10 UTC,P,,,2014-11-10,,,,,J1772 CHADEMO
ELEC,UW,1390 University Ave,,Madison,WI,53706,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,43.0741367,-89.4086354,2015-01-30,62460,2015-01-30 09:15:49 UTC,,,,,,,,,J1772
ELEC,"""North 40"" Parking Lot",1647 L Ave,,Plano,TX,75074,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.021847,-96.697517,2015-01-30,62364,2015-01-30 08:11:07 UTC,,,,,,,,,J1772
ELEC,Gay Brewer Jr Golf Course,469 Parkway Dr,,Lexington,KY,40504,,859-288-2900,E,,Public,Dawn to dusk daily,,,,,,1,,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-8,38.0356043,-84.52542270000001,2015-01-06,60195,2015-01-06 17:44:13 UTC,LG,,,2013-03-12,,,,,J1772
ELEC,AutoNation Nissan of Marietta,925 Cobb Pkwy SE,,Marietta,GA,30060,,770-422-4546,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,33.9298795,-84.5086792,2015-01-06,39990,2015-01-06 17:49:22 UTC,P,,,2011-03-15,,,,,J1772
ELEC,Roland D Kelly Nissan,420 Cabot St,,Beverly,MA,01915,,978-922-1405,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,42.560051,-70.884297,2015-01-06,45876,2015-01-06 17:45:11 UTC,P,,,2012-01-31,,,,,J1772
ELEC,OUC,5151 Raleigh St,,Orlando,FL,32811,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,28.5280247,-81.4475861,2015-01-30,37161,2015-01-30 08:49:14 UTC,,,,,,,,,NEMA520 J1772
ELEC,Echo Aventura,3250 NE 188 Street,,Aventura,FL,33180,,800-663-5633,E,,Public,MO: 12 hours; TU: 12 hours; WE: 12 hours; TH: 12 hours; FR: 12 hours; SA: 12 hours; SU: 12 hours,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,25.949131,-80.1354575,2015-01-30,62476,2015-01-30 08:35:23 UTC,,,,,,,,,J1772
ELEC,TRANSCOMM,2 E Concord St,,Boston,MA,02118,,888-758-4389,E,,Public,24 hours daily,,,,,2,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,42.3348188,-71.071088,2015-01-30,65021,2015-01-30 08:43:14 UTC,,,,,,,,,NEMA520 J1772
ELEC,2800 San Jacinto,2800 San Jacinto,,Houston,TX,77004,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,29.742916,-95.373811,2015-01-30,52128,2015-01-30 08:14:52 UTC,,,,,,,,,J1772
ELEC,Las Vegas Convention Center,3150 Paradise Rd,Located at Paradise Rd and Convention Center Dr,Las Vegas,NV,89109,,702-892-0711,E,,Public,24 hours daily,,,,,,4,,,,,GPS,36.132778,-115.155278,2015-01-06,62447,2015-01-06 17:47:13 UTC,P,,,2013-12-27,,,,,J1772
ELEC,Fox Studio Operations,10201 Pico Blvd,,Los Angeles,CA,90035,,888-998-2546,E,,Public,unknown,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,34.049144,-118.412694,2015-01-30,48359,2015-01-30 08:12:36 UTC,,,,,,,,,J1772
ELEC,City of Newport - Public Parking,925 SW Hurbert St,,Newport,OR,97365,,888-833-2148,E,,Public,24 hours daily; requires network key fob or call 888-833-2148,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,GPS,44.632519,-124.055931,2015-01-06,49385,2015-01-06 17:46:02 UTC,P,,,2012-10-03,,,,,J1772 CHADEMO
ELEC,Colorado Mountain College - Leadville,901 S Highway 24,,Leadville,CO,80461,,719-486-2015,E,,Public,7am-9pm daily,,,,,,2,,,,,200-8,39.2401051,-106.3024776,2015-01-06,62050,2015-01-06 17:46:53 UTC,P,,,2014-06-12,,,,,J1772
ELEC,CPSE-SATX,4821 Broadway St,,San Antonio,TX,78209,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,29.470615,-98.464322,2015-01-30,43270,2015-01-30 08:51:19 UTC,,,,,,,,,J1772
ELEC,Westin Kierland Resort and Spa,6902 E. Greenway,,Scottsdale,AZ,85254,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.625432,-111.932871,2015-01-30,45278,2015-01-30 08:12:28 UTC,,,,,,,,,J1772
ELEC,Ruby Falls,1720 South Scenic Hwy,,Chattanooga,TN,37409,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,35.018887,-85.339767,2015-01-30,41474,2015-01-30 08:11:34 UTC,,,,,,,,,J1772
ELEC,Portland General Electric,7800 SW Mohawk St,,Tualatin,OR,97062,,503-892-7345,E,,Public,24 hours daily,,,,,4,,,,Shorepower,http://www.shorepower.com/,200-8,45.375865,-122.75821,2015-01-06,52589,2015-01-06 17:44:05 UTC,T,,,2013-06-01,,,,,NEMA520
ELEC,JNS,3320 Grove Ave,,Berwyn,IL,60402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,41.831528,-87.794338,2015-01-30,41530,2015-01-30 08:40:17 UTC,,,,,,,,,J1772
ELEC,NRG eVgo - Whole Foods Market,3000 Telegraph Ave,,Berkeley,CA,94705,,877-455-3833,E,,Public - Card key at all times,24 hours daily; eVgo network subscription and key fob required,,,,,1,1,1,,eVgo Network,https://www.evgonetwork.com/,GPS,37.855671,-122.260645,2015-01-06,61097,2015-01-06 17:45:40 UTC,T,,,2014-04-07,,,,,CHADEMO NEMA520 J1772
ELEC,CARCHARGING,350 E 30th St,,New York,NY,10016,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.741368,-73.975668,2015-01-30,56142,2015-01-30 08:48:03 UTC,,,,,,,,,NEMA520 J1772
ELEC,AVALON CHARGE,3000 Old Milton Pkwy,,Alpharetta,GA,30004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.070161,-84.2752472,2015-01-30,64041,2015-01-30 08:38:22 UTC,,,,,,,,,J1772
ELEC,UC Davis - Lot 49 Visitor Parking,La Rue Rd and Garrod Dr,,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily,,,,,,2,,,,,GPS,38.5344111,-121.7600026,2013-10-31,53373,2015-01-08 21:35:30 UTC,P,,,2013-03-06,,,,,J1772
ELEC,"Walgreens - Stone Mountain, GA #7608",5435 Five Forks Trickum Rd SW,,Stone Mountain,GA,30087,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,33.8403264,-84.1311413,2015-01-30,44486,2015-01-30 08:34:50 UTC,,,,,,,,,J1772
ELEC,Starbucks/Jimmy John's Parking Lot,102 22nd St,,Galveston,TX,77550,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,29.308233,-94.79273,2015-01-30,61797,2015-01-30 08:12:26 UTC,,,,,,,,,J1772
ELEC,Springfield - Courts Parking,220 5th Street,,Springfield,OR,97477,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,44.047691,-123.020135,2015-01-30,49186,2015-01-30 08:12:26 UTC,,,,,,,,,J1772
ELEC,FLORIDA   TECH,150 W University Blvd,,Melbourne,FL,32901,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,28.0624233,-80.6218815,2015-01-30,51966,2015-01-30 09:08:14 UTC,,,,,,,,,NEMA520 J1772
ELEC,Westin Ka'anapali Resort & Spa,2365 Kaanapali Pkwy,In valet parking lot,Lahaina,HI,96761,,503-740-4032  650-845-2869,E,,Public,24 hours daily,,,,,2,2,,,,,200-8,20.919806,-156.694844,2015-01-06,45976,2015-01-06 17:46:21 UTC,P,,,2012-01-31,,,,,NEMA520 J1772
ELEC,Harry Green Chevrolet,Old Route 50 E,,Clarksburg,WV,26301,,304-624-6304,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,GPS,39.277617,-80.299608,2015-01-06,60983,2015-01-06 17:45:14 UTC,P,,,2014-02-01,,,,,J1772
